userID,restID,ratings,flag,city
52,391,4,F,Cairo
52,392,4,F,Cairo
52,393,5,F,Cairo
52,394,4,F,Cairo
52,396,5,F,Cairo
52,398,4,F,Cairo
52,401,5,F,Cairo
52,402,4,F,Cairo
52,403,4,F,Cairo
52,404,5,F,Cairo
52,405,5,F,Cairo
52,407,4,F,Cairo
52,408,4,F,Cairo
52,410,4,F,Cairo
52,411,4,F,Cairo
52,413,4,F,Cairo
52,414,5,F,Cairo
52,416,4,F,Cairo
52,417,4,F,Cairo
52,421,4,F,Cairo
52,423,4,F,Cairo
52,425,4,F,Cairo
52,429,4,F,Cairo
52,430,4,F,Cairo
52,431,4,F,Cairo
52,433,5,F,Cairo
52,436,4,F,Cairo
52,437,5,F,Cairo
52,439,5,F,Cairo
52,443,5,F,Cairo
52,444,4,F,Cairo
52,445,4,F,Cairo
52,446,5,F,Cairo
52,447,4,F,Cairo
52,448,5,F,Cairo
52,449,4,F,Cairo
52,452,5,F,Cairo
52,454,4,F,Cairo
52,459,4,F,Cairo
52,462,5,F,Cairo
52,465,5,F,Cairo
52,466,4,F,Cairo
52,467,5,F,Cairo
52,468,4,F,Cairo
52,469,4,F,Cairo
52,470,5,F,Cairo
52,471,5,F,Cairo
52,473,5,F,Cairo
52,474,5,F,Cairo
52,476,4,F,Cairo
52,477,4,F,Cairo
52,479,5,F,Cairo
52,482,4,F,Cairo
52,483,4,F,Cairo
52,485,4,F,Cairo
52,486,5,F,Cairo
52,488,4,F,Cairo
52,490,4,F,Cairo
52,494,4,F,Cairo
52,495,4,F,Cairo
52,501,5,F,Cairo
52,505,4,F,Cairo
52,506,5,F,Cairo
52,507,4,F,Cairo
52,509,5,F,Cairo
52,511,4,F,Cairo
52,513,4,F,Cairo
52,515,4,F,Cairo
52,517,4,F,Cairo
52,519,4,F,Cairo
52,520,4,F,Cairo
52,525,5,F,Cairo
52,528,5,F,Cairo
52,533,4,F,Cairo
52,535,4,F,Cairo
52,537,4,F,Cairo
52,538,5,F,Cairo
52,539,5,F,Cairo
52,541,4,F,Cairo
52,542,5,F,Cairo
52,543,5,F,Cairo
52,545,4,F,Cairo
52,546,4,F,Cairo
52,547,4,F,Cairo
52,552,4,F,Cairo
52,554,4,F,Cairo
52,559,5,F,Cairo
52,560,5,F,Cairo
52,567,4,F,Cairo
52,571,5,F,Cairo
52,573,5,F,Cairo
52,574,5,F,Cairo
52,576,4,F,Cairo
52,577,4,F,Cairo
52,578,5,F,Cairo
52,581,5,F,Cairo
52,583,4,F,Cairo
52,584,5,F,Cairo
52,588,4,F,Cairo
52,589,5,F,Cairo
52,591,4,F,Cairo
52,592,4,F,Cairo
52,595,5,F,Cairo
52,596,5,F,Cairo
52,597,4,F,Cairo
52,598,5,F,Cairo
52,599,5,F,Cairo
52,600,4,F,Cairo
52,603,5,F,Cairo
52,604,4,F,Cairo
52,607,5,F,Cairo
52,609,4,F,Cairo
52,611,4,F,Cairo
52,612,4,F,Cairo
52,613,4,F,Cairo
52,616,5,F,Cairo
52,617,4,F,Cairo
1,1,4,F,Cairo
1,3,4,F,Cairo
1,4,5,F,Cairo
1,8,4,F,Cairo
1,9,4,F,Cairo
1,13,4,F,Cairo
1,14,4,F,Cairo
1,15,4,F,Cairo
1,16,4,F,Cairo
1,18,4,F,Cairo
1,19,4,F,Cairo
1,20,4,F,Cairo
1,24,4,F,Cairo
1,25,5,F,Cairo
1,26,4,F,Cairo
1,29,4,F,Cairo
1,31,4,F,Cairo
1,32,4,F,Cairo
1,33,4,F,Cairo
1,35,4,F,Cairo
1,37,5,F,Cairo
1,38,4,F,Cairo
1,39,4,F,Cairo
1,40,4,F,Cairo
1,42,4,F,Cairo
1,43,4,F,Cairo
1,47,4,F,Cairo
1,48,4,F,Cairo
1,50,4,F,Cairo
1,54,4,F,Cairo
1,55,4,F,Cairo
1,58,4,F,Cairo
1,62,4,F,Cairo
1,64,4,F,Cairo
1,67,4,F,Cairo
1,69,4,F,Cairo
1,70,4,F,Cairo
1,72,4,F,Cairo
1,73,4,F,Cairo
1,74,5,F,Cairo
1,75,4,F,Cairo
1,77,4,F,Cairo
1,78,4,F,Cairo
1,79,4,F,Cairo
1,80,4,F,Cairo
1,82,4,F,Cairo
1,83,4,F,Cairo
1,85,5,F,Cairo
1,86,5,F,Cairo
1,89,4,F,Cairo
1,90,4,F,Cairo
1,92,4,F,Cairo
1,93,4,F,Cairo
1,94,4,F,Cairo
1,96,4,F,Cairo
1,97,4,F,Cairo
1,98,4,F,Cairo
1,99,4,F,Cairo
1,100,4,F,Cairo
1,101,4,F,Cairo
1,103,4,F,Cairo
1,108,4,F,Cairo
1,110,4,F,Cairo
1,111,5,F,Cairo
1,112,4,F,Cairo
1,113,5,F,Cairo
1,114,4,F,Cairo
1,116,4,F,Cairo
1,117,4,F,Cairo
1,119,4,F,Cairo
1,121,4,F,Cairo
1,122,4,F,Cairo
1,123,4,F,Cairo
1,125,4,F,Cairo
1,126,4,F,Cairo
1,127,4,F,Cairo
1,129,4,F,Cairo
1,130,4,F,Cairo
1,131,4,F,Cairo
1,132,5,F,Cairo
1,133,4,F,Cairo
1,134,4,F,Cairo
1,135,4,F,Cairo
1,136,4,F,Cairo
1,137,4,F,Cairo
1,138,5,F,Cairo
1,139,4,F,Cairo
1,142,5,F,Cairo
1,143,5,F,Cairo
1,146,5,F,Cairo
1,147,4,F,Cairo
1,148,4,F,Cairo
1,150,4,F,Cairo
1,151,5,F,Cairo
1,152,4,F,Cairo
1,155,4,F,Cairo
1,158,4,F,Cairo
1,162,4,F,Cairo
1,163,5,F,Cairo
1,164,4,F,Cairo
1,165,4,F,Cairo
1,169,5,F,Cairo
1,171,4,F,Cairo
1,176,4,F,Cairo
1,177,4,F,Cairo
1,178,5,F,Cairo
1,182,4,F,Cairo
1,184,4,F,Cairo
1,185,4,F,Cairo
1,186,4,F,Cairo
1,187,4,F,Cairo
1,188,4,F,Cairo
1,192,5,F,Cairo
1,198,4,F,Cairo
1,199,4,F,Cairo
1,201,5,F,Cairo
1,202,4,F,Cairo
1,205,4,F,Cairo
1,206,4,F,Cairo
1,208,5,F,Cairo
1,210,4,F,Cairo
1,211,4,F,Cairo
1,213,4,F,Cairo
1,215,4,F,Cairo
1,216,4,F,Cairo
1,220,4,F,Cairo
1,221,4,F,Cairo
1,223,4,F,Cairo
1,224,5,F,Cairo
1,226,4,F,Cairo
1,229,4,F,Cairo
1,230,4,F,Cairo
1,233,5,F,Cairo
1,234,4,F,Cairo
1,235,4,F,Cairo
1,237,4,F,Cairo
1,239,4,F,Cairo
1,240,4,F,Cairo
1,242,4,F,Cairo
1,245,5,F,Cairo
1,246,5,F,Cairo
1,247,4,F,Cairo
1,249,4,F,Cairo
1,251,4,F,Cairo
1,252,4,F,Cairo
1,254,4,F,Cairo
1,255,4,F,Cairo
1,256,4,F,Cairo
1,257,4,F,Cairo
1,259,5,F,Cairo
1,260,4,F,Cairo
1,263,4,F,Cairo
1,264,4,F,Cairo
1,266,4,F,Cairo
1,267,4,F,Cairo
1,270,5,F,Cairo
1,272,4,F,Cairo
1,273,4,F,Cairo
1,275,4,F,Cairo
1,277,4,F,Cairo
1,279,4,F,Cairo
1,282,4,F,Cairo
1,283,4,F,Cairo
1,284,4,F,Cairo
1,285,4,F,Cairo
1,287,5,F,Cairo
1,290,4,F,Cairo
1,295,4,F,Cairo
1,297,4,F,Cairo
1,301,4,F,Cairo
1,304,4,F,Cairo
1,309,4,F,Cairo
1,310,4,F,Cairo
1,316,4,F,Cairo
1,317,4,F,Cairo
1,320,4,F,Cairo
1,321,4,F,Cairo
1,322,4,F,Cairo
1,324,4,F,Cairo
1,328,4,F,Cairo
1,331,4,F,Cairo
1,338,4,F,Cairo
1,344,4,F,Cairo
1,348,4,F,Cairo
1,351,4,F,Cairo
1,353,4,F,Cairo
1,354,4,F,Cairo
1,356,4,F,Cairo
1,359,5,F,Cairo
1,361,4,F,Cairo
1,362,4,F,Cairo
1,365,4,F,Cairo
1,369,4,F,Cairo
1,370,4,F,Cairo
1,373,4,F,Cairo
1,376,5,F,Cairo
1,378,4,F,Cairo
1,379,4,F,Cairo
1,381,4,F,Cairo
1,386,4,F,Cairo
1,388,4,F,Cairo
1,392,4,F,Cairo
1,393,4,F,Cairo
1,394,4,F,Cairo
1,396,4,F,Cairo
1,398,4,F,Cairo
1,400,4,F,Cairo
1,401,4,F,Cairo
1,404,4,F,Cairo
1,405,4,F,Cairo
1,412,4,F,Cairo
1,414,4,F,Cairo
1,417,4,F,Cairo
1,420,4,F,Cairo
1,421,4,F,Cairo
1,423,4,F,Cairo
1,429,4,F,Cairo
1,430,4,F,Cairo
1,432,4,F,Cairo
1,433,4,F,Cairo
1,436,4,F,Cairo
1,439,5,F,Cairo
1,441,4,F,Cairo
1,443,4,F,Cairo
1,444,4,F,Cairo
1,445,4,F,Cairo
1,446,4,F,Cairo
1,447,4,F,Cairo
1,448,4,F,Cairo
1,451,4,F,Cairo
1,452,4,F,Cairo
1,454,4,F,Cairo
1,459,4,F,Cairo
1,462,4,F,Cairo
1,465,4,F,Cairo
1,470,4,F,Cairo
1,471,4,F,Cairo
1,473,4,F,Cairo
1,474,4,F,Cairo
1,478,4,F,Cairo
1,479,5,F,Cairo
1,480,4,F,Cairo
1,483,4,F,Cairo
1,486,4,F,Cairo
1,491,4,F,Cairo
1,492,4,F,Cairo
1,494,4,F,Cairo
1,499,4,F,Cairo
1,501,4,F,Cairo
1,502,4,F,Cairo
1,506,4,F,Cairo
1,509,4,F,Cairo
1,511,4,F,Cairo
1,512,4,F,Cairo
1,513,4,F,Cairo
1,514,4,F,Cairo
1,520,4,F,Cairo
1,521,4,F,Cairo
1,524,4,F,Cairo
1,525,4,F,Cairo
1,526,4,F,Cairo
1,528,4,F,Cairo
1,529,4,F,Cairo
1,530,4,F,Cairo
1,538,4,F,Cairo
1,539,5,F,Cairo
1,540,4,F,Cairo
1,541,4,F,Cairo
1,543,4,F,Cairo
1,550,4,F,Cairo
1,552,4,F,Cairo
1,556,4,F,Cairo
1,557,4,F,Cairo
1,559,4,F,Cairo
1,560,4,F,Cairo
1,564,4,F,Cairo
1,566,4,F,Cairo
1,567,4,F,Cairo
1,570,4,F,Cairo
1,571,5,F,Cairo
1,572,4,F,Cairo
1,573,5,F,Cairo
1,577,4,F,Cairo
1,581,4,F,Cairo
1,584,4,F,Cairo
1,591,4,F,Cairo
1,593,4,F,Cairo
1,595,4,F,Cairo
1,596,4,F,Cairo
1,598,5,F,Cairo
1,603,5,F,Cairo
1,605,4,F,Cairo
1,606,4,F,Cairo
1,607,4,F,Cairo
1,610,4,F,Cairo
1,611,4,F,Cairo
1,615,4,F,Cairo
1,617,4,F,Cairo
1,618,4,F,Cairo
2,1,4,F,Cairo
2,2,4,F,Cairo
2,4,5,F,Cairo
2,7,4,F,Cairo
2,9,5,F,Cairo
2,11,4,F,Cairo
2,13,5,F,Cairo
2,14,4,F,Cairo
2,17,4,F,Cairo
2,18,5,F,Cairo
2,20,4,F,Cairo
2,24,5,F,Cairo
2,25,5,F,Cairo
2,28,4,F,Cairo
2,29,5,F,Cairo
2,31,5,F,Cairo
2,32,4,F,Cairo
2,35,5,F,Cairo
2,37,5,F,Cairo
2,39,5,F,Cairo
2,40,4,F,Cairo
2,43,4,F,Cairo
2,45,4,F,Cairo
2,47,5,F,Cairo
2,48,4,F,Cairo
2,53,4,F,Cairo
2,54,4,F,Cairo
2,62,5,F,Cairo
2,64,4,F,Cairo
2,65,4,F,Cairo
2,66,5,F,Cairo
2,67,5,F,Cairo
2,68,5,F,Cairo
2,69,4,F,Cairo
2,73,4,F,Cairo
2,75,5,F,Cairo
2,76,4,F,Cairo
2,77,4,F,Cairo
2,85,5,F,Cairo
2,86,4,F,Cairo
2,88,4,F,Cairo
2,89,5,F,Cairo
2,92,5,F,Cairo
2,93,5,F,Cairo
2,94,4,F,Cairo
2,96,4,F,Cairo
2,97,4,F,Cairo
2,99,4,F,Cairo
2,101,5,F,Cairo
2,103,4,F,Cairo
2,106,4,F,Cairo
2,108,4,F,Cairo
2,110,4,F,Cairo
2,111,5,F,Cairo
2,113,4,F,Cairo
2,117,4,F,Cairo
2,119,5,F,Cairo
2,120,4,F,Cairo
2,121,4,F,Cairo
2,122,4,F,Cairo
2,125,4,F,Cairo
2,126,4,F,Cairo
2,127,5,F,Cairo
2,129,4,F,Cairo
2,130,5,F,Cairo
2,131,4,F,Cairo
2,132,4,F,Cairo
2,133,5,F,Cairo
2,134,4,F,Cairo
2,135,4,F,Cairo
2,137,4,F,Cairo
2,138,4,F,Cairo
2,142,5,F,Cairo
2,143,5,F,Cairo
2,147,5,F,Cairo
2,148,5,F,Cairo
2,149,4,F,Cairo
2,151,5,F,Cairo
2,152,4,F,Cairo
2,157,4,F,Cairo
2,158,5,F,Cairo
2,160,4,F,Cairo
2,161,4,F,Cairo
2,162,5,F,Cairo
2,163,5,F,Cairo
2,164,5,F,Cairo
2,165,5,F,Cairo
2,166,4,F,Cairo
2,168,4,F,Cairo
2,169,4,F,Cairo
2,171,4,F,Cairo
2,174,5,F,Cairo
2,178,4,F,Cairo
2,184,5,F,Cairo
2,186,5,F,Cairo
2,193,4,F,Cairo
2,198,4,F,Cairo
2,199,4,F,Cairo
2,200,4,F,Cairo
2,202,4,F,Cairo
2,205,4,F,Cairo
2,207,4,F,Cairo
2,208,4,F,Cairo
2,209,4,F,Cairo
2,210,4,F,Cairo
2,211,4,F,Cairo
2,213,4,F,Cairo
2,214,4,F,Cairo
2,215,5,F,Cairo
2,216,4,F,Cairo
2,220,5,F,Cairo
2,222,4,F,Cairo
2,223,4,F,Cairo
2,224,5,F,Cairo
2,229,4,F,Cairo
2,230,4,F,Cairo
2,233,4,F,Cairo
2,234,4,F,Cairo
2,235,5,F,Cairo
2,237,4,F,Cairo
2,238,4,F,Cairo
2,239,4,F,Cairo
2,240,5,F,Cairo
2,242,4,F,Cairo
2,245,5,F,Cairo
2,246,4,F,Cairo
2,247,4,F,Cairo
2,249,4,F,Cairo
2,251,4,F,Cairo
2,252,4,F,Cairo
2,254,5,F,Cairo
2,255,4,F,Cairo
2,256,5,F,Cairo
2,257,4,F,Cairo
2,259,5,F,Cairo
2,260,4,F,Cairo
2,264,4,F,Cairo
2,265,4,F,Cairo
2,266,5,F,Cairo
2,270,5,F,Cairo
2,271,4,F,Cairo
2,272,4,F,Cairo
2,273,4,F,Cairo
2,274,4,F,Cairo
2,275,4,F,Cairo
2,276,4,F,Cairo
2,277,4,F,Cairo
2,278,4,F,Cairo
2,279,4,F,Cairo
2,280,4,F,Cairo
2,281,4,F,Cairo
2,283,5,F,Cairo
2,284,4,F,Cairo
2,285,4,F,Cairo
2,286,5,F,Cairo
2,287,5,F,Cairo
2,289,4,F,Cairo
2,290,4,F,Cairo
2,292,4,F,Cairo
2,295,5,F,Cairo
2,298,4,F,Cairo
2,301,5,F,Cairo
2,303,4,F,Cairo
2,304,4,F,Cairo
2,308,4,F,Cairo
2,315,4,F,Cairo
2,316,4,F,Cairo
2,319,4,F,Cairo
2,320,4,F,Cairo
2,321,5,F,Cairo
2,322,5,F,Cairo
2,324,4,F,Cairo
2,326,4,F,Cairo
2,327,4,F,Cairo
2,330,5,F,Cairo
2,331,4,F,Cairo
2,332,4,F,Cairo
2,333,4,F,Cairo
2,335,4,F,Cairo
2,339,4,F,Cairo
2,343,4,F,Cairo
2,344,4,F,Cairo
2,346,4,F,Cairo
2,347,4,F,Cairo
2,348,4,F,Cairo
2,351,4,F,Cairo
2,353,4,F,Cairo
2,354,5,F,Cairo
2,356,4,F,Cairo
2,357,4,F,Cairo
2,359,5,F,Cairo
2,362,4,F,Cairo
2,363,5,F,Cairo
2,364,4,F,Cairo
2,366,4,F,Cairo
2,368,4,F,Cairo
2,369,4,F,Cairo
2,370,5,F,Cairo
2,372,4,F,Cairo
2,373,4,F,Cairo
2,374,4,F,Cairo
2,375,4,F,Cairo
2,376,4,F,Cairo
2,377,4,F,Cairo
2,378,4,F,Cairo
2,379,4,F,Cairo
2,380,4,F,Cairo
2,382,4,F,Cairo
2,385,4,F,Cairo
2,386,4,F,Cairo
2,387,4,F,Cairo
2,388,4,F,Cairo
2,389,4,F,Cairo
2,391,4,F,Cairo
2,392,5,F,Cairo
2,393,4,F,Cairo
2,394,5,F,Cairo
2,396,4,F,Cairo
2,398,5,F,Cairo
2,400,4,F,Cairo
2,401,4,F,Cairo
2,402,4,F,Cairo
2,403,4,F,Cairo
2,404,4,F,Cairo
2,405,5,F,Cairo
2,407,4,F,Cairo
2,408,4,F,Cairo
2,410,4,F,Cairo
2,411,4,F,Cairo
2,412,4,F,Cairo
2,413,4,F,Cairo
2,414,4,F,Cairo
2,416,4,F,Cairo
2,418,4,F,Cairo
2,420,4,F,Cairo
2,421,5,F,Cairo
2,425,4,F,Cairo
2,429,5,F,Cairo
2,430,5,F,Cairo
2,431,4,F,Cairo
2,433,4,F,Cairo
2,436,5,F,Cairo
2,437,4,F,Cairo
2,439,5,F,Cairo
2,441,4,F,Cairo
2,443,4,F,Cairo
2,445,5,F,Cairo
2,446,4,F,Cairo
2,447,5,F,Cairo
2,448,5,F,Cairo
2,452,4,F,Cairo
2,454,4,F,Cairo
2,458,4,F,Cairo
2,462,4,F,Cairo
2,465,5,F,Cairo
2,466,4,F,Cairo
2,467,5,F,Cairo
2,468,4,F,Cairo
2,469,4,F,Cairo
2,470,4,F,Cairo
2,471,4,F,Cairo
2,473,4,F,Cairo
2,474,4,F,Cairo
2,477,4,F,Cairo
2,478,4,F,Cairo
2,479,4,F,Cairo
2,480,4,F,Cairo
2,482,4,F,Cairo
2,485,4,F,Cairo
2,486,4,F,Cairo
2,488,4,F,Cairo
2,490,4,F,Cairo
2,491,4,F,Cairo
2,492,4,F,Cairo
2,495,4,F,Cairo
2,499,4,F,Cairo
2,501,5,F,Cairo
2,502,4,F,Cairo
2,505,4,F,Cairo
2,506,4,F,Cairo
2,507,4,F,Cairo
2,509,4,F,Cairo
2,511,4,F,Cairo
2,512,4,F,Cairo
2,514,4,F,Cairo
2,515,4,F,Cairo
2,519,4,F,Cairo
2,524,4,F,Cairo
2,525,4,F,Cairo
2,526,4,F,Cairo
2,528,4,F,Cairo
2,529,4,F,Cairo
2,530,4,F,Cairo
2,533,4,F,Cairo
2,535,4,F,Cairo
2,537,4,F,Cairo
2,538,4,F,Cairo
2,539,4,F,Cairo
2,540,4,F,Cairo
2,541,5,F,Cairo
2,542,4,F,Cairo
2,543,4,F,Cairo
2,544,4,F,Cairo
2,545,4,F,Cairo
2,547,4,F,Cairo
2,550,4,F,Cairo
2,554,4,F,Cairo
2,555,4,F,Cairo
2,557,4,F,Cairo
2,559,4,F,Cairo
2,560,4,F,Cairo
2,564,4,F,Cairo
2,566,5,F,Cairo
2,570,4,F,Cairo
2,571,5,F,Cairo
2,573,5,F,Cairo
2,574,4,F,Cairo
2,576,4,F,Cairo
2,578,4,F,Cairo
2,583,4,F,Cairo
2,584,4,F,Cairo
2,586,4,F,Cairo
2,588,4,F,Cairo
2,589,4,F,Cairo
2,592,4,F,Cairo
2,593,4,F,Cairo
2,595,4,F,Cairo
2,597,4,F,Cairo
2,598,5,F,Cairo
2,599,4,F,Cairo
2,600,4,F,Cairo
2,603,5,F,Cairo
2,604,4,F,Cairo
2,606,4,F,Cairo
2,607,4,F,Cairo
2,609,4,F,Cairo
2,610,4,F,Cairo
2,615,5,F,Cairo
2,616,5,F,Cairo
2,618,4,F,Cairo
3,1,4,F,Cairo
3,4,4,F,Cairo
3,6,4,F,Cairo
3,7,4,F,Cairo
3,8,5,F,Cairo
3,11,4,F,Cairo
3,15,4,F,Cairo
3,16,4,F,Cairo
3,19,4,F,Cairo
3,21,4,F,Cairo
3,23,4,F,Cairo
3,25,4,F,Cairo
3,28,4,F,Cairo
3,33,4,F,Cairo
3,34,4,F,Cairo
3,38,4,F,Cairo
3,40,4,F,Cairo
3,41,4,F,Cairo
3,42,4,F,Cairo
3,43,4,F,Cairo
3,44,4,F,Cairo
3,45,4,F,Cairo
3,48,4,F,Cairo
3,50,4,F,Cairo
3,55,4,F,Cairo
3,58,4,F,Cairo
3,61,4,F,Cairo
3,62,4,F,Cairo
3,63,4,F,Cairo
3,64,4,F,Cairo
3,65,4,F,Cairo
3,68,5,F,Cairo
3,70,4,F,Cairo
3,72,4,F,Cairo
3,73,5,F,Cairo
3,74,4,F,Cairo
3,79,4,F,Cairo
3,80,4,F,Cairo
3,82,4,F,Cairo
3,83,4,F,Cairo
3,87,4,F,Cairo
3,88,4,F,Cairo
3,90,5,F,Cairo
3,95,4,F,Cairo
3,98,4,F,Cairo
3,100,4,F,Cairo
3,105,4,F,Cairo
3,107,4,F,Cairo
3,111,4,F,Cairo
3,112,4,F,Cairo
3,116,5,F,Cairo
3,119,4,F,Cairo
3,120,5,F,Cairo
3,121,4,F,Cairo
3,123,4,F,Cairo
3,125,4,F,Cairo
3,127,4,F,Cairo
3,128,4,F,Cairo
3,133,4,F,Cairo
3,134,4,F,Cairo
3,137,4,F,Cairo
3,139,4,F,Cairo
3,141,4,F,Cairo
3,149,4,F,Cairo
3,152,5,F,Cairo
3,155,4,F,Cairo
3,160,4,F,Cairo
3,161,4,F,Cairo
3,171,5,F,Cairo
3,176,4,F,Cairo
3,177,4,F,Cairo
3,179,4,F,Cairo
3,180,4,F,Cairo
3,185,4,F,Cairo
3,187,5,F,Cairo
3,188,4,F,Cairo
3,195,4,F,Cairo
3,197,5,F,Cairo
3,198,4,F,Cairo
3,205,4,F,Cairo
3,206,4,F,Cairo
3,207,4,F,Cairo
3,209,4,F,Cairo
3,210,4,F,Cairo
3,214,4,F,Cairo
3,215,4,F,Cairo
3,221,5,F,Cairo
3,222,4,F,Cairo
